Zeit	Kanal A	Kanal B
(s)	(V)	(V)
-9.47940219	1.41300700	25.62334000
-9.47806819	1.40873400	25.63097000
-9.47673419	1.40446200	25.63097000
-9.47540019	1.40018900	25.63707000
-9.47406619	1.39591700	25.64470000
-9.47273219	1.39240700	25.64470000
-9.47139819	1.38889700	25.64470000
-9.47006419	1.38676100	25.64470000
-9.46873019	1.38325100	25.64470000
-9.46739619	1.37958900	25.64470000
-9.46606219	1.37470600	25.64470000
-9.46472819	1.37043400	25.65233000
-9.46339419	1.36616100	25.65233000
-9.46206019	1.36249900	25.65844000
-9.46072619	1.35898900	25.65844000
-9.45939219	1.35624300	25.66607000
-9.45805819	1.35258000	25.66607000
-9.45672419	1.34907100	25.66607000
-9.45539019	1.34403500	25.66607000
-9.45405619	1.33976300	25.66607000
-9.45272219	1.33701600	25.66607000
-9.45138819	1.33488000	25.67217000
-9.45005419	1.33137000	25.67217000
-9.44872019	1.32770800	25.67980000
-9.44738619	1.32419800	25.67980000
-9.44605219	1.31992600	25.68743000
-9.44471819	1.31565300	25.70116000
-9.44338419	1.31138000	25.70727000
-9.44205019	1.30863400	25.71490000
-9.44071619	1.30573400	25.72252000
-9.43938219	1.30222500	25.72863000
-9.43804819	1.29856300	25.73626000
-9.43671419	1.29429000	25.74236000
-9.43538019	1.29001700	25.74999000
-9.43404619	1.28650800	25.74999000
-9.43271219	1.28299800	25.74999000
-9.43137819	1.28009900	25.74999000
-9.43004419	1.27796300	25.74999000
-9.42871018	1.27521600	25.74999000
-9.42737618	1.27155400	25.75762000
-9.42604218	1.26667100	25.75762000
-9.42470818	1.26239800	25.76373000
-9.42337418	1.25812600	25.76373000
-9.42204018	1.25522600	25.76373000
-9.42070618	1.25309000	25.76373000
-9.41937218	1.25095400	25.77135000
-9.41803818	1.24744400	25.77135000
-9.41670418	1.24393400	25.77746000
-9.41537018	1.23966200	25.78509000
-9.41403618	1.23600000	25.79272000
-9.41270218	1.23386300	25.79882000
-9.41136818	1.23172700	25.80645000
-9.41003418	1.22959100	25.81408000
-9.40870018	1.22608100	25.82018000
-9.40736618	1.22257100	25.82782000
-9.40603218	1.21890900	25.83392000
-9.40469818	1.21540000	25.84155000
-9.40336418	1.21265300	25.84918000
-9.40203018	1.20975400	25.85528000
-9.40069618	1.20838000	25.86291000
-9.39936218	1.20624400	25.86901000
-9.39802818	1.20258200	25.87664000
-9.39669418	1.19907200	25.88427000
-9.39536018	1.19480000	25.88427000
-9.39402618	1.19190000	25.89038000
-9.39269218	1.18976400	25.89038000
-9.39135818	1.18762800	25.89801000
-9.39002418	1.18549100	25.89801000
-9.38869018	1.18335500	25.90411000
-9.38735618	1.18121900	25.91174000
-9.38602218	1.17847200	25.91937000
-9.38468818	1.17420000	25.92547000
-9.38335418	1.17130000	25.93310000
-9.38202018	1.16916400	25.93921000
-9.38068618	1.16779100	25.94684000
-9.37935218	1.16565400	25.94684000
-9.37801818	1.16351800	25.95447000
-9.37668418	1.16061900	25.96057000
-9.37535018	1.15710900	25.96820000
-9.37401618	1.15421000	25.96820000
-9.37268218	1.15207400	25.97583000
-9.37134818	1.15070000	25.98193000
-9.37001418	1.14993700	25.98956000
-9.36868018	1.14780100	25.99567000
-9.36734618	1.14429200	26.00330000
-9.36601218	1.14139200	26.00330000
-9.36467818	1.13864600	26.01093000
-9.36334418	1.13574600	26.01093000
-9.36201018	1.13361000	26.01703000
-9.36067618	1.13223700	26.01703000
-9.35934218	1.13086300	26.01703000
-9.35800818	1.12872700	26.01703000
-9.35667418	1.12582800	26.01703000
-9.35534018	1.12292900	26.02466000
-9.35400618	1.12155500	26.02466000
-9.35267218	1.12018200	26.02466000
-9.35133818	1.11941900	26.02466000
-9.35000418	1.11804600	26.02466000
-9.34867018	1.11590900	26.03076000
-9.34733618	1.11438300	26.03839000
-9.34600218	1.11224700	26.04602000
-9.34466818	1.10873700	26.05212000
-9.34333418	1.10660100	26.05976000
-9.34200018	1.10522800	26.05976000
-9.34066618	1.10446500	26.06586000
-9.33933218	1.10309100	26.06586000
-9.33799818	1.10095500	26.07349000
-9.33666418	1.09881900	26.08112000
-9.33533018	1.09668300	26.08722000
-9.33399618	1.09454600	26.08722000
-9.33266218	1.09317300	26.09485000
-9.33132818	1.09164700	26.09485000
-9.32999418	1.09103700	26.09485000
-9.32866018	1.08951100	26.09485000
-9.32732618	1.08676400	26.09485000
-9.32599218	1.08386500	26.09485000
-9.32465818	1.08172900	26.09485000
-9.32332418	1.08035500	26.09485000
-9.32199018	1.07898200	26.09485000
-9.32065618	1.07745600	26.09485000
-9.31932218	1.07608300	26.09485000
-9.31798818	1.07394600	26.09485000
-9.31665418	1.07181000	26.09485000
-9.31532018	1.06891100	26.09485000
-9.31398618	1.06677400	26.09485000
-9.31265218	1.06616400	26.09485000
-9.31131818	1.06540100	26.09485000
-9.30998418	1.06479100	26.09485000
-9.30865018	1.06326500	26.09485000
-9.30731618	1.06112900	26.10248000
-9.30598218	1.05899200	26.10248000
-9.30464818	1.05685600	26.10248000
-9.30331418	1.05472000	26.10248000
-9.30198018	1.05334600	26.10248000
-9.30064618	1.05258300	26.10248000
-9.29931218	1.05258300	26.10248000
-9.29797818	1.05121000	26.10248000
-9.29664418	1.04907400	26.10248000
-9.29531018	1.04693700	26.10248000
-9.29397618	1.04556400	26.10248000
-9.29264218	1.04403800	26.10248000
-9.29130818	1.04342800	26.10248000
-9.28997418	1.04342800	26.10248000
-9.28864018	1.04266500	26.10248000
-9.28730618	1.04129200	26.10248000
-9.28597218	1.03915500	26.10248000
-9.28463818	1.03701900	26.10248000
-9.28330418	1.03564600	26.10248000
-9.28197018	1.03564600	26.10248000
-9.28063618	1.03488300	26.10248000
-9.27930218	1.03412000	26.10248000
-9.27796818	1.03350900	26.10248000
-9.27663418	1.03198300	26.10248000
-9.27530018	1.03061000	26.10248000
-9.27396618	1.02923700	26.10248000
-9.27263218	1.02847400	26.10248000
-9.27129818	1.02847400	26.10248000
-9.26996418	1.02847400	26.10248000
-9.26863018	1.02710000	26.10248000
-9.26729618	1.02557500	26.10248000
-9.26596218	1.02420100	26.10248000
-9.26462818	1.02282800	26.10248000
-9.26329418	1.02206500	26.10248000
-9.26196018	1.02069200	26.10248000
-9.26062618	1.02069200	26.10248000
-9.25929218	1.02069200	26.10248000
-9.25795818	1.01992900	26.10248000
-9.25662418	1.01855500	26.10248000
-9.25529018	1.01718200	26.10248000
-9.25395618	1.01641900	26.10859000
-9.25262218	1.01641900	26.10859000
-9.25128818	1.01565600	26.10859000
-9.24995418	1.01504600	26.10859000
-9.24862018	1.01428300	26.10859000
-9.24728618	1.01352000	26.10859000
-9.24595218	1.01290900	26.10859000
-9.24461818	1.01077300	26.10859000
-9.24328418	1.01001000	26.11621000
-9.24195018	1.01077300	26.11621000
-9.24061618	1.01138300	26.11621000
-9.23928218	1.01077300	26.12232000
-9.23794818	1.01001000	26.12232000
-9.23661418	1.00924700	26.12232000
-9.23528018	1.00863700	26.12995000
-9.23394618	1.00787400	26.13758000
-9.23261218	1.00787400	26.14368000
-9.23127818	1.00863700	26.15131000
-9.22994418	1.00863700	26.15131000
-9.22861018	1.00863700	26.15742000
-9.22727618	1.00787400	26.15742000
-9.22594218	1.00711100	26.16504000
-9.22460818	1.00650000	26.17267000
-9.22327418	1.00573700	26.17878000
-9.22194018	1.00573700	26.17878000
-9.22060618	1.00573700	26.18641000
-9.21927218	1.00573700	26.19251000
-9.21793818	1.00497400	26.20014000
-9.21660418	1.00360100	26.20777000
-9.21527018	1.00222800	26.21387000
-9.21393618	1.00146500	26.22150000
-9.21260218	1.00146500	26.22761000
-9.21126818	1.00222800	26.23524000
-9.20993418	1.00222800	26.24287000
-9.20860018	1.00222800	26.24287000
-9.20726618	1.00222800	26.24897000
-9.20593218	1.00146500	26.25660000
-9.20459818	1.00070200	26.26423000
-9.20326418	1.00009200	26.27033000
-9.20193018	1.00009200	26.27796000
-9.20059618	1.00009200	26.28407000
-9.19926218	1.00009200	26.29170000
-9.19792818	1.00009200	26.29170000
-9.19659418	0.99932860	26.29933000
-9.19526018	0.99856560	26.30543000
-9.19392618	0.99856560	26.31306000
-9.19259218	0.99932860	26.31916000
-9.19125818	1.00009200	26.31916000
-9.18992418	1.00146500	26.32679000
-9.18859018	1.00222800	26.33442000
-9.18725618	1.00222800	26.34052000
-9.18592218	1.00146500	26.34815000
-9.18458818	1.00070200	26.35426000
-9.18325418	1.00070200	26.36189000
-9.18192018	1.00146500	26.36952000
-9.18058618	1.00222800	26.37562000
-9.17925218	1.00283800	26.38325000
-9.17791818	1.00360100	26.38935000
-9.17658418	1.00360100	26.39698000
-9.17525018	1.00283800	26.40461000
-9.17391618	1.00360100	26.41072000
-9.17258218	1.00436400	26.41835000
-9.17124818	1.00573700	26.42598000
-9.16991418	1.00711100	26.43971000
-9.16858018	1.00787400	26.43971000
-9.16724618	1.00863700	26.44582000
-9.16591218	1.00924700	26.45345000
-9.16457818	1.00924700	26.46107000
-9.16324418	1.01001000	26.46718000
-9.16191018	1.01138300	26.47481000
-9.16057618	1.01290900	26.48091000
-9.15924218	1.01428300	26.48854000
-9.15790818	1.01428300	26.48854000
-9.15657418	1.01352000	26.49617000
-9.15524018	1.01352000	26.50227000
-9.15390618	1.01428300	26.50227000
-9.15257218	1.01565600	26.50990000
-9.15123818	1.01718200	26.51601000
-9.14990418	1.01855500	26.51601000
-9.14857018	1.01992900	26.51601000
-9.14723618	1.02130200	26.51601000
-9.14590218	1.02130200	26.51601000
-9.14456818	1.02206500	26.52364000
-9.14323418	1.02282800	26.52364000
-9.14190018	1.02420100	26.53127000
-9.14056618	1.02557500	26.53127000
-9.13923218	1.02710000	26.53127000
-9.13789818	1.02771100	26.53737000
-9.13656418	1.02923700	26.54500000
-9.13523018	1.02984700	26.55263000
-9.13389618	1.03137300	26.55263000
-9.13256218	1.03350900	26.55873000
-9.13122818	1.03625600	26.55873000
-9.12989418	1.03915500	26.55873000
-9.12856018	1.04052900	26.55873000
-9.12722618	1.04205500	26.55873000
-9.12589218	1.04266500	26.55873000
-9.12455818	1.04403800	26.55873000
-9.12322418	1.04556400	26.57247000
-9.12189018	1.04770000	26.57247000
-9.12055618	1.04983700	26.57247000
-9.11922218	1.05197300	26.57247000
-9.11788818	1.05334600	26.58010000
-9.11655418	1.05472000	26.58772000
-9.11522018	1.05624600	26.58772000
-9.11388618	1.05838200	26.58772000
-9.11255218	1.06051800	26.60146000
-9.11121818	1.06326500	26.60756000
-9.10988418	1.06540100	26.61519000
-9.10855018	1.06830000	26.61519000
-9.10721618	1.06967400	26.62282000
-9.10588218	1.07104700	26.63655000
-9.10454818	1.07181000	26.63655000
-9.10321418	1.07318300	26.64266000
-9.10188018	1.07608300	26.64266000
-9.10054618	1.07898200	26.64266000
-9.09921218	1.08172900	26.65029000
-9.09787818	1.08386500	26.65792000
-9.09654418	1.08600100	26.66402000
-9.09521018	1.08813800	26.66402000
-9.09387618	1.09027400	26.67165000
-9.09254218	1.09241000	26.67165000
-9.09120818	1.09592000	26.67165000
-9.08987418	1.09958200	26.67775000
-9.08854018	1.10171800	26.68539000
-9.08720618	1.10385500	26.69302000
-9.08587218	1.10522800	26.69912000
-9.08453818	1.10660100	26.69912000
-9.08320418	1.10873700	26.70675000
-9.08187018	1.11163700	26.70675000
-9.08053618	1.11453600	26.71438000
-9.07920218	1.11804600	26.71438000
-9.07786818	1.12079200	26.72048000
-9.07653418	1.12231800	26.72811000
-9.07520018	1.12369200	26.73421000
-9.07386618	1.12659100	26.74184000
-9.07253218	1.13086300	26.74947000
-9.07119818	1.13513600	26.75558000
-9.06986418	1.13864600	26.76321000
-9.06853018	1.14215500	26.76931000
-9.06719618	1.14505400	26.77694000
-9.06586218	1.14719100	26.78457000
-9.06452818	1.14932700	26.79067000
-9.06319418	1.15207400	26.79830000
-9.06186018	1.15573600	26.80441000
-9.06052618	1.16000900	26.81204000
-9.05919218	1.16351800	26.81967000
-9.05785818	1.16641700	26.81967000
-9.05652418	1.16916400	26.81967000
-9.05519018	1.17206300	26.82577000
-9.05385618	1.17557300	26.83340000
-9.05252218	1.17984600	26.83340000
-9.05118818	1.18335500	26.83950000
-9.04985418	1.18839100	26.83950000
-9.04852018	1.19266300	26.84713000
-9.04718618	1.19617300	26.84713000
-9.04585218	1.19907200	26.85476000
-9.04451818	1.20258200	26.85476000
-9.04318418	1.20624400	26.86087000
-9.04185018	1.21051700	26.86850000
-9.04051618	1.21463700	26.87613000
-9.03918218	1.21890900	26.88223000
-9.03784818	1.22318200	26.88223000
-9.03651418	1.22684400	26.88986000
-9.03518018	1.23035400	26.89596000
-9.03384618	1.23386300	26.90359000
-9.03251218	1.23889900	26.90359000
-9.03117818	1.24378200	26.90359000
-9.02984418	1.24958000	26.91122000
-9.02851018	1.25385300	26.91733000
-9.02717618	1.25812600	26.91733000
-9.02584218	1.26163500	26.91733000
-9.02450818	1.26514500	26.91733000
-9.02317418	1.26880700	26.92496000
-9.02184018	1.27308000	26.92496000
-9.02050618	1.27796300	26.92496000
-9.01917218	1.28299800	26.93869000
-9.01783818	1.28727100	26.93869000
-9.01650418	1.29078000	26.94632000
-9.01517018	1.29505300	26.95242000
-9.01383618	1.29932600	26.95242000
-9.01250218	1.30497100	26.95242000
-9.01116818	1.31000700	26.95242000
-9.00983418	1.31489000	26.96005000
-9.00850018	1.31992600	26.96005000
-9.00716618	1.32419800	26.96615000
-9.00583218	1.32770800	26.97378000
-9.00449818	1.33121700	26.97378000
-9.00316418	1.33625300	26.98141000
-9.00183018	1.34128800	26.98141000
-9.00049618	1.34693400	26.98141000
-8.99916218	1.35197000	26.98752000
-8.99782818	1.35685300	26.99515000
-8.99649418	1.36112500	27.00278000
-8.99516018	1.36539800	27.00278000
-8.99382618	1.36967100	27.00888000
-8.99249218	1.37470600	27.00888000
-8.99115818	1.38111500	27.01651000
-8.98982418	1.38676100	27.02261000
-8.98849018	1.39164400	27.02261000
-8.98715618	1.39591700	27.02261000
-8.98582218	1.40018900	27.02261000
-8.98448818	1.40446200	27.02261000
-8.98315418	1.40949700	27.02261000
-8.98182018	1.41453300	27.02261000
-8.98048618	1.42078900	27.02261000
-8.97915218	1.42719800	27.03024000
-8.97781817	1.43223400	27.03024000
-8.97648417	1.43650600	27.03024000
-8.97515017	1.44077900	27.03024000
-8.97381617	1.44642500	27.03024000
-8.97248217	1.45359700	27.04398000
-8.97114817	1.46000600	27.05771000
-8.96981417	1.46565100	27.05771000
-8.96848017	1.47129700	27.05771000
-8.96714617	1.47694300	27.05771000
-8.96581217	1.48197900	27.06534000
-8.96447817	1.48625100	27.07297000
-8.96314417	1.49128700	27.07297000
-8.96181017	1.49769600	27.07297000
-8.96047617	1.50395200	27.07907000
-8.95914217	1.50975100	27.08670000
-8.95780817	1.51539700	27.09281000
-8.95647417	1.52104200	27.10044000
-8.95514017	1.52607800	27.10807000
-8.95380617	1.53172400	27.10807000
-8.95247217	1.53737000	27.11417000
-8.95113817	1.54377900	27.11417000
-8.94980417	1.55018800	27.12180000
-8.94847017	1.55659700	27.12790000
-8.94713617	1.56163200	27.12790000
-8.94580217	1.56651500	27.13553000
-8.94446817	1.57155100	27.14316000
-8.94313417	1.57719700	27.14927000
-8.94180017	1.58360500	27.14927000
-8.94046617	1.59001400	27.14927000
-8.93913217	1.59718600	27.15690000
-8.93779817	1.60359500	27.16453000
-8.93646417	1.60924100	27.17063000
-8.93513017	1.61488700	27.17063000
-8.93379617	1.62053300	27.17063000
-8.93246217	1.62770500	27.17826000
-8.93112817	1.63548700	27.17826000
-8.92979417	1.64189600	27.18436000
-8.92846017	1.64830500	27.19199000
-8.92712617	1.65395100	27.19962000
-8.92579217	1.65974900	27.20572000
-8.92445817	1.66539500	27.21335000
-8.92312417	1.67180400	27.21335000
-8.92179017	1.67897600	27.21946000
-8.92045617	1.68675800	27.22709000
-8.91912217	1.69454000	27.23472000
-8.91778817	1.70094900	27.23472000
-8.91645417	1.70735800	27.24082000
-8.91512017	1.71376700	27.24845000
-8.91378617	1.72154900	27.24845000
-8.91245217	1.72933100	27.24845000
-8.91111817	1.73726600	27.25455000
-8.90978417	1.74565900	27.26218000
-8.90845017	1.75420400	27.26981000
-8.90711617	1.76137600	27.27592000
-8.90578217	1.76778500	27.27592000
-8.90444817	1.77556700	27.27592000
-8.90311417	1.78334900	27.28355000
-8.90178017	1.79189400	27.28965000
-8.90044617	1.80043900	27.29728000
-8.89911217	1.80898500	27.30491000
-8.89777817	1.81676700	27.31102000
-8.89644417	1.82393900	27.31865000
-8.89511017	1.83095800	27.32627000
-8.89377617	1.83813000	27.32627000
-8.89244217	1.84667500	27.33238000
-8.89110817	1.85583100	27.34001000
-8.88977417	1.86437600	27.34611000
-8.88844017	1.87231100	27.35374000
-8.88710617	1.87933000	27.35374000
-8.88577217	1.88650200	27.35374000
-8.88443817	1.89428400	27.36137000
-8.88310417	1.90145600	27.36747000
-8.88177017	1.90984800	27.37510000
-8.88043617	1.91915600	27.37510000
-8.87910217	1.92846500	27.37510000
-8.87776817	1.93624700	27.38121000
-8.87643417	1.94326600	27.38884000
-8.87510017	1.95120100	27.38884000
-8.87376617	1.95898300	27.39647000
-8.87243217	1.96813900	27.39647000
-8.87109817	1.97668400	27.39647000
-8.86976417	1.98675500	27.39647000
-8.86843017	1.99591100	27.40257000
-8.86709617	2.00445600	27.40257000
-8.86576217	2.01223800	27.41020000
-8.86442817	2.02017300	27.41020000
-8.86309417	2.02856500	27.41020000
-8.86176017	2.03863600	27.41630000
-8.86042617	2.04855500	27.41630000
-8.85909217	2.05771000	27.41630000
-8.85775817	2.06701900	27.41630000
-8.85642417	2.07556400	27.43156000
-8.85509017	2.08410900	27.43767000
-8.85375617	2.09326500	27.43767000
-8.85242217	2.10257300	27.43767000
-8.85108817	2.11325400	27.43767000
-8.84975417	2.12317300	27.45292000
-8.84842017	2.13309100	27.45292000
-8.84708617	2.14239900	27.45292000
-8.84575217	2.15094400	27.46666000
-8.84441817	2.16010000	27.46666000
-8.84308417	2.16940800	27.46666000
-8.84175017	2.17932700	27.46666000
-8.84041617	2.18924500	27.46666000
-8.83908217	2.19916400	27.46666000
-8.83774817	2.20847200	27.48039000
-8.83641417	2.21778000	27.48039000
-8.83508017	2.22693600	27.48802000
-8.83374617	2.23624400	27.48802000
-8.83241217	2.24692500	27.49413000
-8.83107817	2.25821700	27.50175000
-8.82974417	2.26889800	27.50175000
-8.82841017	2.27881700	27.50175000
-8.82707617	2.28873600	27.50175000
-8.82574217	2.29880700	27.50786000
-8.82440817	2.30796200	27.51549000
-8.82307417	2.31727100	27.51549000
-8.82174017	2.32795200	27.52312000
-8.82040617	2.33924400	27.52312000
-8.81907217	2.34916200	27.52922000
-8.81773817	2.35923300	27.53685000
-8.81640417	2.36838900	27.53685000
-8.81507017	2.37830700	27.54296000
-8.81373617	2.38837900	27.55058000
-8.81240217	2.39829700	27.55058000
-8.81106817	2.41035200	27.55821000
-8.80973417	2.42179600	27.55821000
-8.80840017	2.43308800	27.56432000
-8.80706617	2.44377000	27.57195000
-8.80573217	2.45307800	27.57805000
-8.80439817	2.46360700	27.58568000
-8.80306417	2.47428800	27.59331000
-8.80173017	2.48573300	27.59941000
-8.80039617	2.49702500	27.60704000
-8.79906217	2.50923200	27.61467000
-8.79772817	2.52128700	27.62078000
-8.79639417	2.53120500	27.62841000
-8.79506017	2.54188700	27.63451000
-8.79372617	2.55256800	27.64214000
-8.79239217	2.56462300	27.64977000
-8.79105817	2.57667800	27.65587000
-8.78972417	2.58873200	27.65587000
-8.78839017	2.60094000	27.66350000
-8.78705617	2.61223200	27.66961000
-8.78572217	2.62367600	27.66961000
-8.78438817	2.63435800	27.67723000
-8.78305417	2.64488700	27.68486000
-8.78172017	2.65709400	27.69097000
-8.78038617	2.66975900	27.69860000
-8.77905217	2.68257700	27.70470000
-8.77771817	2.69402100	27.71233000
-8.77638417	2.70470300	27.71996000
-8.77505017	2.71599500	27.72607000
-8.77371617	2.72805000	27.73370000
-8.77238217	2.74025700	27.73980000
-8.77104817	2.75292200	27.73980000
-8.76971417	2.76574000	27.74743000
-8.76838017	2.77794700	27.75506000
-8.76704617	2.79000200	27.76116000
-8.76571217	2.80129400	27.76879000
-8.76437817	2.81334900	27.76879000
-8.76304417	2.82555600	27.77642000
-8.76171017	2.83837400	27.78253000
-8.76037617	2.85180200	27.77642000
-8.75904217	2.86462000	27.78253000
-8.75770817	2.87804800	27.79016000
-8.75637417	2.89086600	27.79626000
-8.75504017	2.90292100	27.80389000
-8.75370617	2.91573800	27.81152000
-8.75237217	2.92931900	27.81152000
-8.75103817	2.94351000	27.81762000
-8.74970417	2.95693800	27.81762000
-8.74837017	2.97051900	27.82525000
-8.74703617	2.98333700	27.82525000
-8.74570217	2.99539200	27.82525000
-8.74436817	3.00820900	27.83135000
-8.74303417	3.02102700	27.83898000
-8.74170017	3.03384500	27.84661000
-8.74036617	3.04727300	27.84661000
-8.73903217	3.06085400	27.84661000
-8.73769817	3.07428200	27.85272000
-8.73636417	3.08710000	27.85272000
-8.73503017	3.09991800	27.86035000
-8.73369617	3.11334600	27.86035000
-8.73236217	3.12753700	27.86035000
-8.73102817	3.14188100	27.86645000
-8.72969417	3.15607200	27.86645000
-8.72836017	3.17026300	27.86645000
-8.72702617	3.18445400	27.87408000
-8.72569217	3.19727200	27.87408000
-8.72435817	3.21008900	27.88171000
-8.72302417	3.22351800	27.88171000
-8.72169017	3.23786100	27.88171000
-8.72035617	3.25266300	27.88171000
-8.71902217	3.26685400	27.88171000
-8.71768817	3.28119800	27.88171000
-8.71635417	3.29538900	27.88171000
-8.71502017	3.30881700	27.88171000
-8.71368617	3.32239700	27.88171000
-8.71235217	3.33658900	27.88171000
-8.71101817	3.35215300	27.88171000
-8.70968417	3.36710700	27.88171000
-8.70835017	3.38206100	27.88171000
-8.70701617	3.39625200	27.88171000
-8.70568217	3.41044400	27.88171000
-8.70434817	3.42478700	27.88781000
-8.70301417	3.43897800	27.88781000
-8.70168017	3.45393200	27.88781000
-8.70034617	3.46873400	27.89544000
-8.69901217	3.48445100	27.89544000
-8.69767817	3.50001500	27.89544000
-8.69634417	3.51496900	27.89544000
-8.69501017	3.52916000	27.89544000
-8.69367617	3.54411500	27.89544000
-8.69234217	3.56044200	27.89544000
-8.69100817	3.57692200	27.89544000
-8.68967417	3.59248600	27.89544000
-8.68834017	3.60820300	27.89544000
-8.68700617	3.62376800	27.89544000
-8.68567217	3.63872200	27.89544000
-8.68433817	3.65367600	27.89544000
-8.68300417	3.66924000	27.89544000
-8.68167017	3.68556800	27.89544000
-8.68033617	3.70189500	27.89544000
-8.67900217	3.71761200	27.89544000
-8.67766817	3.73317700	27.89544000
-8.67633417	3.74889400	27.89544000
-8.67500017	3.76384800	27.90307000
-8.67366617	3.78017500	27.90307000
-8.67233217	3.79574000	27.90307000
-8.67099817	3.81206700	27.90307000
-8.66966417	3.82992000	27.90307000
-8.66833017	3.84701100	27.90307000
-8.66699617	3.86333800	27.90307000
-8.66566217	3.87829200	27.90918000
-8.66432817	3.89385700	27.90918000
-8.66299417	3.91018400	27.90918000
-8.66166017	3.92651200	27.91681000
-8.66032617	3.94360200	27.91681000
-8.65899217	3.95992900	27.91681000
-8.65765817	3.97640900	27.91681000
-8.65632417	3.99334700	27.91681000
-8.65499017	4.00982700	27.91681000
-8.65365617	4.02676500	27.92291000
-8.65232217	4.04461800	27.92291000
-8.65098817	4.06231900	27.93054000
-8.64965417	4.07940900	27.93817000
-8.64832017	4.09649900	27.94427000
-8.64698617	4.11420000	27.94427000
-8.64565217	4.13129000	27.94427000
-8.64431817	4.14761800	27.94427000
-8.64298417	4.16470900	27.95190000
-8.64165017	4.18256200	27.95190000
-8.64031617	4.20102500	27.95190000
-8.63898217	4.21948900	27.95190000
-8.63764817	4.23719000	27.95190000
-8.63631417	4.25428000	27.95190000
-8.63498017	4.27213300	27.95801000
-8.63364617	4.29059700	27.96564000
-8.63231217	4.30906100	27.96564000
-8.63097817	4.32752500	27.97327000
-8.62964417	4.34736200	27.97937000
-8.62831017	4.36658800	27.97937000
-8.62697617	4.38505200	27.98700000
-8.62564217	4.40290500	27.99310000
-8.62430817	4.42060600	27.99310000
-8.62297417	4.43845900	27.99310000
-8.62164017	4.45616000	28.00073000
-8.62030617	4.47386100	28.00073000
-8.61897217	4.49095100	28.00836000
-8.61763817	4.50804200	28.00836000
-8.61630417	4.52436900	28.01447000
-8.61497017	4.54069700	28.02210000
-8.61363617	4.55641400	28.02820000
-8.61230217	4.57197800	28.03583000
-8.61096817	4.58769500	28.04346000
-8.60963417	4.60326000	28.04956000
-8.60830017	4.61821400	28.05719000
-8.60696617	4.63240400	28.06482000
-8.60563217	4.64659500	28.06482000
-8.60429817	4.66093900	28.07092000
-8.60296417	4.67436700	28.07092000
-8.60163017	4.68794800	28.07855000
-8.60029617	4.70137600	28.08466000
-8.59896217	4.71495700	28.08466000
-8.59762817	4.72762300	28.09229000
-8.59629417	4.73983000	28.09992000
-8.59496017	4.75188400	28.10602000
-8.59362617	4.76393900	28.11365000
-8.59229217	4.77599400	28.11975000
-8.59095817	4.78743800	28.12738000
-8.58962417	4.79873000	28.13501000
-8.58829017	4.80941200	28.14112000
-8.58695617	4.82009300	28.14875000
-8.58562217	4.83001200	28.15485000
-8.58428817	4.83932000	28.16248000
-8.58295417	4.84847500	28.17011000
-8.58162017	4.85778400	28.17011000
-8.58028617	4.86770200	28.17011000
-8.57895217	4.87701000	28.17621000
-8.57761817	4.88555600	28.18384000
-8.57628417	4.89410100	28.18384000
-8.57495017	4.90188300	28.18995000
-8.57361617	4.90966500	28.19758000
-8.57228217	4.91744800	28.20521000
-8.57094817	4.92461900	28.21131000
-8.56961417	4.93163900	28.21894000
-8.56828017	4.93804700	28.21894000
-8.56694617	4.94384600	28.22657000
-8.56561217	4.94949200	28.22657000
-8.56427817	4.95513800	28.22657000
-8.56294417	4.96078300	28.22657000
-8.56161017	4.96505600	28.23267000
-8.56027617	4.97009200	28.24030000
-8.55894217	4.97512700	28.24641000
-8.55760817	4.97924800	28.24641000
-8.55627417	4.98291000	28.25404000
-8.55494017	4.98565600	28.26167000
-8.55360617	4.98855500	28.26777000
-8.55227217	4.99145500	28.27540000
-8.55093817	4.99420200	28.28150000
-8.54960417	4.99633800	28.28150000
-8.54827017	4.99786400	28.28150000
-8.54693617	4.99923700	28.28913000
-8.54560217	Infinity	28.28913000
-8.54426817	Infinity	28.28913000
-8.54293417	Infinity	28.29676000
-8.54160017	Infinity	28.29676000
-8.54026617	Infinity	28.29676000
-8.53893217	Infinity	28.30286000
-8.53759817	Infinity	28.31049000
-8.53626417	Infinity	28.31049000
-8.53493017	Infinity	28.31660000
-8.53359617	Infinity	28.31660000
-8.53226217	Infinity	28.32423000
-8.53092817	Infinity	28.32423000
-8.52959417	Infinity	28.32423000
-8.52826017	Infinity	28.32423000
-8.52692616	Infinity	28.32423000
-8.52559216	Infinity	28.32423000
-8.52425816	Infinity	28.32423000
-8.52292416	Infinity	28.32423000
-8.52159016	Infinity	28.32423000
-8.52025616	Infinity	28.33186000
-8.51892216	Infinity	28.33796000
-8.51758816	Infinity	28.34559000
-8.51625416	Infinity	28.34559000
-8.51492016	Infinity	28.34559000
-8.51358616	Infinity	28.35322000
-8.51225216	Infinity	28.35322000
-8.51091816	Infinity	28.35322000
-8.50958416	Infinity	28.35322000
-8.50825016	Infinity	28.35322000
-8.50691616	Infinity	28.35322000
-8.50558216	Infinity	28.35322000
-8.50424816	Infinity	28.35322000
-8.50291416	Infinity	28.35322000
-8.50158016	Infinity	28.35322000
-8.50024616	Infinity	28.35322000
-8.49891216	Infinity	28.35322000
-8.49757816	Infinity	28.35322000
